DEPARTAMENTO;MUNICIPIO;PRODUCTO;MONEDA;MES;ANO;PRECIO
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2010;1.525
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2010;1.525
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2011;1.731
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2011;1.731
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2012;1.843
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2012;1.843
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2013;2.260
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2013;2.260
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2014;1.933
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2014;1.933
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2015;2.590
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2015;2.590
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2016;2.890
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2016;2.890
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2017;2.550
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2017;2.550
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;1;2018;2.910
Meta;Villavicencio;Oranges (big size) - Wholesale;COP;12;2018;2.910
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2006;1.133
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2006;1.133
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2007;998
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2007;998
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2008;1.250
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2008;1.250
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2009;1.620
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2009;1.620
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2010;1.525
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2010;1.525
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2011;1.731
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2011;1.731
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2012;1.843
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2012;1.843
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2013;2.260
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2013;2.260
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2014;1.933
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2014;1.933
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2015;2.590
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2015;2.590
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2016;2.890
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2016;2.890
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2017;2.550
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2017;2.550
Narino;Pasto;Oranges (big size) - Wholesale;COP;1;2018;2.910
Narino;Pasto;Oranges (big size) - Wholesale;COP;12;2018;2.910
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2006;1.133
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2006;1.133
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2007;998
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2007;998
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2008;1.250
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2008;1.250
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2009;1.620
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2009;1.620
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2010;1.525
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2010;1.525
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2011;1.731
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2011;1.731
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2012;1.843
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2012;1.843
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2013;2.260
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2013;2.260
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2014;1.933
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2014;1.933
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2015;2.590
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2015;2.590
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2016;2.890
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2016;2.890
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2017;2.550
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2017;2.550
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;1;2018;2.910
Norte De Santander;Cucuta;Oranges (big size) - Wholesale;COP;12;2018;2.910
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2006;1.133
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2006;1.133
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2007;998
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2007;998
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2008;1.250
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2008;1.250
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2009;1.620
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2009;1.620
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2010;1.525
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2010;1.525
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2011;1.731
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2011;1.731
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2012;1.843
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2012;1.843
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2013;2.260
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2013;2.260
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2014;1.933
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2014;1.933
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2015;2.590
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2015;2.590
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2016;2.890
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2016;2.890
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2017;2.550
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2017;2.550
Quindio;Armenia;Oranges (big size) - Wholesale;COP;1;2018;2.910
Quindio;Armenia;Oranges (big size) - Wholesale;COP;12;2018;2.910
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2006;1.133
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2006;1.133
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2007;998
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2007;998
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2008;1.250
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2008;1.250
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2009;1.620
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2009;1.620
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2010;1.525
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2010;1.525
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2011;1.731
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2011;1.731
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2012;1.843
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2012;1.843
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2013;2.260
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2013;2.260
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2014;1.933
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2014;1.933
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2015;2.590
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2015;2.590
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2016;2.890
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2016;2.890
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2017;2.550
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2017;2.550
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;1;2018;2.910
Risaralda;Pereira;Oranges (big size) - Wholesale;COP;12;2018;2.910
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2006;1.133
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2006;1.133
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2007;998
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2007;998
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2008;1.250
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2008;1.250
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2009;1.620
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2009;1.620
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2010;1.525
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2010;1.525
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2011;1.731
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2011;1.731
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2012;1.843
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2012;1.843
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2013;2.260
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2013;2.260
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2014;1.933
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2014;1.933
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2015;2.590
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2015;2.590
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2016;2.890
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2016;2.890
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2017;2.550
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2017;2.550
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;1;2018;2.910
Santander;Bucaramanga;Oranges (big size) - Wholesale;COP;12;2018;2.910
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2006;1.133
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2006;1.133
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2007;998
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2007;998
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2008;1.250
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2008;1.250
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2009;1.620
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2009;1.620
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2010;1.525
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2010;1.525
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2011;1.731
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2011;1.731
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2012;1.843
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2012;1.843
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2013;2.260
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2013;2.260
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2014;1.933
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2014;1.933
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2015;2.590
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2015;2.590
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2016;2.890
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2016;2.890
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2017;2.550
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2017;2.550
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;1;2018;2.910
Sucre;Sincelejo;Oranges (big size) - Wholesale;COP;12;2018;2.910
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2006;1.133
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2006;1.133
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2007;998
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2007;998
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2008;1.250
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2008;1.250
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2009;1.620
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2009;1.620
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2010;1.525
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2010;1.525
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2011;1.731
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2011;1.731
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2012;1.843
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2012;1.843
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2013;2.260
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2013;2.260
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2014;1.933
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2014;1.933
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2015;2.590
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2015;2.590
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2016;2.890
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2016;2.890
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2017;2.550
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2017;2.550
Tolima;Ibague;Oranges (big size) - Wholesale;COP;1;2018;2.910
Tolima;Ibague;Oranges (big size) - Wholesale;COP;12;2018;2.910
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2006;1.133
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2006;1.133
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2007;998
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2007;998
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2008;1.250
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2008;1.250
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2009;1.620
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2009;1.620
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2010;1.525
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2010;1.525
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2011;1.731
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2011;1.731
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2012;1.843
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2012;1.843
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2013;2.260
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2013;2.260
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2014;1.933
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2014;1.933
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2015;2.590
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2015;2.590
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2016;2.890
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2016;2.890
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2017;2.550
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2017;2.550
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;1;2018;2.910
Valle Del Cauca;Cali;Oranges (big size) - Wholesale;COP;12;2018;2.910
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2006;1.133
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2006;1.133
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2007;998
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2007;998
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2008;1.250
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2008;1.250
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2009;1.620
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2009;1.620
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2010;1.525
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2010;1.525
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2011;1.731
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2011;1.731
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2012;1.843
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2012;1.843
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2013;2.260
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2013;2.260
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2014;1.933
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2014;1.933
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2015;2.590
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2015;2.590
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2016;2.890
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2016;2.890
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2017;2.550
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2017;2.550
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;1;2018;2.910
Amazonas;Leticia;Oranges (big size) - Wholesale;COP;12;2018;2.910
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2006;1.133
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2006;1.133
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2007;998
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2007;998
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2008;1.250
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2008;1.250
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2009;1.620
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2009;1.620
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2010;1.525
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2010;1.525
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2011;1.731
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2011;1.731
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2012;1.843
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2012;1.843
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2013;2.260
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2013;2.260
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2014;1.933
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2014;1.933
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2015;2.590
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2015;2.590
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2016;2.890
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2016;2.890
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2017;2.550
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2017;2.550
Choco;Quibdo;Oranges (big size) - Wholesale;COP;1;2018;2.910
Choco;Quibdo;Oranges (big size) - Wholesale;COP;12;2018;2.910
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2006;1.133
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2006;1.133
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2007;998
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2007;998
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2008;1.250
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2008;1.250
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2009;1.620
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2009;1.620
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2010;1.525
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2010;1.525
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2011;1.731
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2011;1.731
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2012;1.843
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2012;1.843
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2013;2.260
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2013;2.260
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2014;1.933
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2014;1.933
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2015;2.590
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2015;2.590
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2016;2.890
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2016;2.890
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2017;2.550
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2017;2.550
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;1;2018;2.910
Cordoba;Monteria;Oranges (big size) - Wholesale;COP;12;2018;2.910
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2006;1.133
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2006;1.133
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2007;998
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2007;998
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2008;1.250
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2008;1.250
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2009;1.620
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2009;1.620
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2010;1.525
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2010;1.525
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2011;1.731
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2011;1.731
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2012;1.843
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2012;1.843
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2013;2.260
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2013;2.260
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2014;1.933
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2014;1.933
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2015;2.590
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2015;2.590
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2016;2.890
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2016;2.890
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2017;2.550
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2017;2.550
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;1;2018;2.910
Vichada;Puerto Carreno;Oranges (big size) - Wholesale;COP;12;2018;2.910
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2006;1.133
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2006;1.133
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2007;998
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2007;998
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2008;1.250
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2008;1.250
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2009;1.620
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2009;1.620
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2010;1.525
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2010;1.525
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2011;1.731
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2011;1.731
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2012;1.843
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2012;1.843
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2013;2.260
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2013;2.260
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2014;1.933
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2014;1.933
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2015;2.590
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2015;2.590
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2016;2.890
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2016;2.890
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2017;2.550
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2017;2.550
Arauca;Arauca;Oranges (big size) - Wholesale;COP;1;2018;2.910
Arauca;Arauca;Oranges (big size) - Wholesale;COP;12;2018;2.910
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;1;2006;1.133
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;12;2006;1.133
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;1;2007;998
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;12;2007;998
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;1;2008;1.250
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;12;2008;1.250
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;1;2009;1.620
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;12;2009;1.620
Caqueta;Florencia;Oranges (big size) - Wholesale;COP;1;2010;1.525
